Number,Exclusion,Plot,Site_Text,Trt,Block,Block_Unique,Filter,year,site_name,continent,country,elevation,latitude,longitude,RAIN_PET,MAT_v2,MAP_v2,AI,PET,N_Dep,N,P,K,Exclose,first_nutrient_year,first_fenced_year,year_trt,sum_INT_cover,sum_NAT_cover,sum_UNK_cover,total_cover,INT_rich,NAT_rich,UNK_rich,rich,site_richness,site_native_richness,site_introduced_richness,plot_beta,dead_mass,live_mass,total_mass,unsorted_mass,proportion_par,Ambient_PAR,Ground_PAR,pct_C,pct_N,ppm_P,ppm_K,ppm_Ca,ppm_Mg,ppm_S,ppm_Na,ppm_Zn,ppm_Mn,ppm_Fe,ppm_Cu,ppm_B,pH,PercentSand,PercentSilt,PercentClay,Classification,shannon,inverse_simpson,evenness,Single_AICc,Asym_AICc,weibull.AIC,LowestAIC,T_nmax,Nmax,Single_RMSE,Asymp_RMSE,Weibull_RMSE,single.k,single.k.div,asymp.k,asymp.A,Asymp_collapse,weibull.alpha,weibull.beta,weibull.mrt,weibull.half.life,weibull.quarter,weibull.tenth,weibull.div,Prop_Init_N_Mass_1yr,Fin_C_Mass_g,Prop_Init_C_Mass,Ground_PAR,Total_mass_mean,Ground_PAR_mean
153,,13,Duke,NK,2,15,FALSE,2007,Duke Forest,North America,US,141,36.00828,-79.020423,-112,14.86250004,1157,0.9121,1275,13.1229,1,0,1,0,2008,2008,0,18,34,20,72,2,4,1,7,67,35,17,9.5714,66.6,462,528.6,NA,0.442575853,685.045,303.184375,2.004,0.147,16,117,532,152,27,19,1.9,54,65,1.3,0.5,5.2,NA,NA,NA,NA,1.695938869,4.826815642,0.871540174,-2.487988636,NA,-4.63638601,W,NA,NA,0.058800595,0.058800595,0.04110319,0.361597999,0.00345751,0.361597618,0,TRUE,1.34765297,2.588951274,2.374777884,1.972474819,1.027118407,0.487439563,0.001689472,1.288688408,1.25983044,0.260545919,,,303.184375
154,,14,Duke,Control,2,15,TRUE,NA,NA,NA,NA,NA,36.00828,-79.020423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.908901801,NA,-0.012406825,W,NA,NA,0.201737439,0.201737439,0.088832177,0.397916289,0.040697994,0.397916278,0,TRUE,3.981094108,2.36255278,2.140847307,2.154760016,1.727695987,1.342427022,0.007891156,1.036932172,0.15506903,0.032076291,,,NA
155,,15,Duke,K,2,15,FALSE,2007,Duke Forest,North America,US,141,36.00828,-79.020423,-112,14.86250004,1157,0.9121,1275,13.1229,0,0,1,0,2008,2008,0,14,78.1,0,92.1,3,5,0,8,67,35,17,8.375,116.35,121.9,238.25,NA,0.352654223,684.934375,241.545,2.163,0.159,15,132,511,159,30,19,2.5,30,106,1.9,0.3,5,NA,NA,NA,NA,0.741506084,1.483454908,0.35658905,0.867336699,NA,-5.91650144,W,NA,NA,0.102860414,0.102860414,0.033206086,0.418526685,0.010580265,0.418526685,0,TRUE,1.826985847,2.250483635,1.999954084,1.841415255,1.137920674,0.656657603,0.001102644,1.153295963,0.74274228,0.153622125,,,241.545
157,,17,Duke,NPK,2,15,FALSE,2007,Duke Forest,North America,US,141,36.00828,-79.020423,-112,14.86250004,1157,0.9121,1275,13.1229,1,1,1,0,2008,2008,0,4.1,17.1,40,61.2,4,6,1,11,67,35,17,6.0909,210,583.4,793.4,NA,0.695055686,694.965,483.039375,2.511,0.175,12,119,546,156,28,20,1.5,38,65,1.3,0.7,5.2,NA,NA,NA,NA,1.298303477,2.222786673,0.541434604,-2.9395604,8.913839439,-0.961808703,S,7,0.141645307,0.101633347,0.099787874,0.101351093,0.523630645,0.010329337,0.657575614,0.109815443,FALSE,1.06048704,1.907183037,1.863720418,1.349884718,0.58907038,0.22846192,0.010272044,1.176435575,1.54618553,0.319383728,,,483.039375
159,,19,Duke,NP,2,15,FALSE,2007,Duke Forest,North America,US,141,36.00828,-79.020423,-112,14.86250004,1157,0.9121,1275,13.1229,1,1,0,0,2008,2008,0,23.1,53,2,78.1,5,4,1,10,67,35,17,6.7,154.65,530.5,685.15,NA,0.302864436,699.265,211.7825,2.648,0.189,16,118,457,117,28,18,2.6,59,79,2.5,0.3,5.1,NA,NA,NA,NA,1.577644592,3.254843891,0.685162341,-3.037500132,NA,-5.047676898,W,NA,NA,0.053654574,0.053654574,0.03838003,0.669749991,0.002878813,0.669750031,0,TRUE,1.265068535,1.541430264,1.431817633,1.153721599,0.575718435,0.260243018,0.001473027,1.167915571,0.25547838,0.052793315,,,211.7825
160,,20,Duke,N,2,15,FALSE,2007,Duke Forest,North America,US,141,36.00828,-79.020423,-112,14.86250004,1157,0.9121,1275,13.1229,1,0,0,0,2008,2008,0,8.1,43,25.1,76.2,5,4,3,12,67,35,17,5.5833,190,249.705,439.705,NA,0.426610322,694.533125,296.295,1.949,0.14,13,115,501,142,30,21,2.2,42,132,1.8,0.3,5.1,NA,NA,NA,NA,1.488089931,2.983751452,0.598851442,1.489919314,NA,0.70168905,W,NA,NA,0.114107003,0.114107003,0.100059491,0.543464734,0.013020408,0.543464942,0,TRUE,1.39641921,1.874349136,1.709015748,1.441659984,0.768012992,0.374087491,0.010011902,1.219755124,0.1866166,0.038613549,,,296.295
161,,21,Duke,NP,3,16,FALSE,2007,Duke Forest,North America,US,141,36.00828,-79.020423,-112,14.86250004,1157,0.9121,1275,13.1229,1,1,0,0,2008,2008,0,20.1,26.1,4,50.2,4,4,1,9,67,35,17,7.4444,92.5,582.6,675.1,NA,0.560624396,706.001875,395.801875,2.173,0.155,13,113,490,139,26,27,2.1,38,64,1.5,0.5,5.3,NA,NA,NA,NA,1.584897709,3.6734206,0.721318032,-5.940370037,NA,-20.38831292,W,NA,NA,0.033074251,0.012611922,0.002976549,0.611802512,0.001093906,0.859690234,0.146959803,FALSE,0.810015923,1.643752972,1.846092072,1.045511075,0.35305372,0.102162088,8.86E-06,1.168705502,1.07503443,0.222039462,,,395.801875
162,,22,Duke,Control,3,16,FALSE,2007,Duke Forest,North America,US,141,36.00828,-79.020423,-112,14.86250004,1157,0.9121,1275,13.1229,0,0,0,0,2008,2008,0,11,46.1,13,70.1,2,8,2,12,67,35,17,5.5833,133.55,195.55,329.1,NA,0.539541694,708.0975,382.048125,2.233,0.164,15,125,530,135,21,18,2.4,49,50,2.3,0.5,5.4,NA,NA,NA,NA,1.990110016,5.318135085,0.800879186,2.282333035,NA,-7.618433481,W,NA,NA,0.130217429,0.130217429,0.025005051,0.585370049,0.016956579,0.585370043,0,TRUE,2.020104182,1.71255683,1.517456008,1.428399796,0.924259356,0.5621434,0.000625253,0.992082351,0.25667025,0.053013115,,,382.048125
164,,24,Duke,PK,3,16,FALSE,2007,Duke Forest,North America,US,141,36.00828,-79.020423,-112,14.86250004,1157,0.9121,1275,13.1229,0,1,1,0,2008,2008,0,23,60.1,2,85.1,2,2,1,5,67,35,17,13.4,61.25,380.33,441.58,NA,0.296564994,694.795,206.051875,2.115,0.151,15,103,413,115,25,16,1.9,43,75,1.4,0.5,5,NA,NA,NA,NA,0.870701361,1.860259799,0.540997173,2.851203138,NA,-4.615336031,W,NA,NA,0.143167786,0.143167786,0.041247647,0.488848473,0.020497015,0.488848849,0,TRUE,2.354807632,1.96121612,1.738021335,1.678533043,1.155435389,0.754210855,0.001701368,1.011466019,0.42214578,0.087277907,,,206.051875
165,,25,Duke,NK,3,16,FALSE,2007,Duke Forest,North America,US,141,36.00828,-79.020423,-112,14.86250004,1157,0.9121,1275,13.1229,1,0,1,0,2008,2008,0,6.1,72.1,0,78.2,3,6,0,9,67,35,17,7.4444,NA,631.95,631.95,NA,0.390030295,693.801875,270.60375,1.52,0.112,14,109,472,127,31,19,2,31,134,1.4,0.5,4.9,NA,NA,NA,NA,0.92926955,1.6653613,0.422928798,1.521205581,NA,-9.388233982,W,NA,NA,0.114703554,0.114703554,0.018617669,0.753035436,0.013156905,0.753035436,0,TRUE,1.805908949,1.381374271,1.228244952,1.127639831,0.692932515,0.397311552,0.000346618,1.293177994,0.03676325,0.007600738,,,270.60375
166,,26,Duke,P,3,16,FALSE,2007,Duke Forest,North America,US,141,36.00828,-79.020423,-112,14.86250004,1157,0.9121,1275,13.1229,0,1,0,0,2008,2008,0,3.2,64.2,3,70.4,3,6,1,10,67,35,17,6.7,153.5,237.1,390.6,NA,0.568912992,704.715625,400.921875,1.615,0.128,19,125,529,132,27,17,3.9,55,63,4.8,0.5,5.2,NA,NA,NA,NA,0.849429969,1.601840959,0.368902748,2.877521344,NA,-19.95475965,W,NA,NA,0.143797152,0.143797152,0.003199593,0.49176608,0.020677621,0.491766078,0,TRUE,2.299241907,1.91751778,1.698750808,1.634971776,1.115338073,0.720570767,1.02E-05,1.10368932,0.53106627,0.109797029,,,400.921875
167,,27,Duke,N,3,16,FALSE,2007,Duke Forest,North America,US,141,36.00828,-79.020423,-112,14.86250004,1157,0.9121,1275,13.1229,1,0,0,0,2008,2008,0,7,37.1,20,64.1,3,7,1,11,67,35,17,6.0909,112.1,115.28,227.38,NA,0.37115886,707.370625,262.546875,2.22,0.206,15,113,463,126,23,17,2,52,71,1.6,0.5,5.3,NA,NA,NA,NA,1.460548345,3.066253237,0.609095969,1.829187636,NA,-3.060624101,W,NA,NA,0.120745057,0.120745057,0.053448188,0.640012934,0.014579369,0.640012934,0,TRUE,1.787009569,1.610380062,1.432604337,1.311762626,0.801935027,0.45711419,0.002856709,1.22832794,0.07461797,0.015427136,,,262.546875
169,,29,Duke,NPK,3,16,FALSE,2007,Duke Forest,North America,US,141,36.00828,-79.020423,-112,14.86250004,1157,0.9121,1275,13.1229,1,1,1,0,2008,2008,0,9,84,0,93,4,5,0,9,67,35,17,7.4444,163.55,236.55,400.1,NA,0.458489743,706.444375,323.8975,2.008,0.165,14,112,793,131,30,64,2.1,35,111,1.4,0.3,5.1,NA,NA,NA,NA,0.668049546,1.34489193,0.304042451,-2.002924236,NA,-10.09186207,W,NA,NA,0.063751712,0.063751712,0.016557509,0.655136001,0.004064281,0.655136001,0,TRUE,1.40449764,1.528379743,1.392303597,1.177332856,0.62947441,0.307878628,0.000274151,1.51187109,0.621621,0.128519062,,,323.8975
170,,30,Duke,K,3,16,FALSE,2007,Duke Forest,North America,US,141,36.00828,-79.020423,-112,14.86250004,1157,0.9121,1275,13.1229,0,0,1,0,2008,2008,0,7.1,63.4,0,70.5,5,8,0,13,67,35,17,5.1538,128.7,542.6,671.3,NA,0.403941402,693.408125,280.09625,2.702,0.226,14,105,490,126,31,21,2,30,133,1.4,0.5,5.1,NA,NA,NA,NA,1.243031764,2.4604589,0.484622342,3.73925691,NA,0.201276312,W,NA,NA,0.166006382,0.166006382,0.092052843,0.542742743,0.027558119,0.54274274,0,TRUE,2.549621168,1.895464661,1.682633486,1.641666853,1.162768089,0.784142823,0.008473726,1.096888889,0.01798104,0.003717549,,,280.09625
172,,2,CDR,NP,1,17,FALSE,2007,Cedar Creek LTER,North America,US,270,45.425,-93.2115,-148,6.337500023,740,0.8351,898,6.982,1,1,0,0,2008,2008,0,0,108,0,108,0,12,0,12,116,56,15,9.6667,93.950005,204.050005,298.00001,NA,NA,NA,NA,0.329,0.03,107,82,944,118,25,21,4.3,93,199,2.3,0.4,5.2,NA,NA,NA,NA,1.20647639,1.997431287,0.485521816,-11.82461011,-7.624610105,-11.28355611,S,0.77,0.12984967,0.085131893,0.085131893,0.070405897,0.214234033,0.007247439,0.214234342,0,TRUE,1.38428759,4.516571109,4.123957383,3.465949582,1.836247065,0.888787551,0.00495699,1.383255226,1.0804354,0.223378143,201.1375,365.2907143,NA
173,,3,CDR,NPK,1,17,TRUE,2007,Cedar Creek LTER,North America,US,270,45.425,-93.2115,-148,6.337500023,740,0.8351,898,6.982,1,1,1,0,2008,2008,0,90,45.5,0,135.5,4,6,0,10,116,56,15,11.6,44.25,164.749995,208.999995,NA,NA,NA,NA,0.974,0.074,64,65,439,68,15,19,2.2,45,148,1.6,0.3,5.7,NA,NA,NA,NA,1.223509163,2.292953261,0.531363278,0.996100772,5.11571599,4.123405551,S,0,0.126526,0.202032146,0.200414625,0.200568794,0.177637479,0.040816988,0.276216399,0.222879711,TRUE,0.856422183,5.961037958,6.455193346,3.88563489,1.391625178,0.430678585,0.040227841,1.365716949,0.75874476,0.156869161,237.875,291.2921429,NA
174,,4,CDR,K,1,17,FALSE,2007,Cedar Creek LTER,North America,US,270,45.425,-93.2115,-148,6.337500023,740,0.8351,898,6.982,0,0,1,0,2008,2008,0,3,157.5,0,160.5,2,14,0,16,116,56,15,7.25,36.05,112.9,148.95,NA,NA,NA,NA,0.572,0.048,48,45,401,59,15,20,1.7,42,134,1.5,0.3,5.5,NA,NA,NA,NA,1.513593267,3.194772579,0.545913375,-6.115912928,-1.915912928,-4.786084509,S,0.18,0.116545979,0.127991752,0.127991752,0.111986927,0.204212995,0.016381889,0.204212995,0,TRUE,1.518508418,4.665969292,4.20607838,3.66537929,2.054063134,1.06007167,0.012541072,1.257385024,0.41642275,0.08609468,375.4875,190.93,NA
176,,6,CDR,PK,1,17,FALSE,2007,Cedar Creek LTER,North America,US,270,45.425,-93.2115,-148,6.337500023,740,0.8351,898,6.982,0,1,1,0,2008,2008,0,38.5,85,0.5,124,4,6,1,11,116,56,15,10.5455,66.1,150.85,216.95,NA,NA,NA,NA,0.449,0.038,117,104,801,107,26,20,4.8,91,231,2.5,0.4,5.3,NA,NA,NA,NA,1.22835533,2.474014481,0.512263961,-9.15374732,-4.953747321,-7.810947103,S,0.18,0.106879979,0.103025616,0.103025615,0.090226261,0.138442414,0.010614277,0.138442347,0,TRUE,1.50781742,6.19417696,5.588279343,4.857551563,2.710996888,1.39255881,0.008140778,1.151427011,1.31193432,0.27110459,153.1625,291.5866429,NA
177,,7,CDR,N,1,17,FALSE,2007,Cedar Creek LTER,North America,US,270,45.425,-93.2115,-148,6.337500023,740,0.8351,898,6.982,1,0,0,0,2008,2008,0,0,174.5,0,174.5,0,12,0,12,116,56,15,9.6667,27.95,60.15,88.1,NA,NA,NA,NA,0.319,0.03,45,49,341,58,13,17,1.3,43,147,1.3,0.3,5.3,NA,NA,NA,NA,1.440534182,2.987002477,0.579713601,-9.557968251,-5.357968262,-6.585504458,S,0,0.145604,0.100093498,0.100093498,0.098479868,0.17797431,0.010018708,0.177972013,0,TRUE,1.146864504,5.438033727,5.179518821,3.950488826,1.835037415,0.76431631,0.009698284,1.569916229,0.746055,0.154122278,707.25,196.8857143,NA
178,,8,CDR,P,1,17,FALSE,2007,Cedar Creek LTER,North America,US,270,45.425,-93.2115,-148,6.337500023,740,0.8351,898,6.982,0,1,0,0,2008,2008,0,6,116.5,0,122.5,2,12,0,14,116,56,15,8.2857,13.4,106.25,119.65,NA,NA,NA,NA,0.644,0.05,65,57,472,67,17,20,2.6,52,159,1.7,0.4,5.7,NA,NA,NA,NA,1.56659041,2.54937354,0.593617422,-7.004906463,-2.804906463,-4.600356175,S,2.03,0.115481382,0.120117002,0.120117002,0.113482478,0.129352282,0.014428094,0.129352284,0,TRUE,1.411025119,6.644692109,6.048776208,5.1246845,2.747918644,1.348472767,0.012878273,1.163322546,1.47825663,0.305626991,431.1625,195.5964286,NA
181,,11,CDR,Control,1,17,FALSE,2007,Cedar Creek LTER,North America,US,270,45.425,-93.2115,-148,6.337500023,740,0.8351,898,6.982,0,0,0,0,2008,2008,0,8,115,0,123,2,9,0,11,116,56,15,10.5455,80.45,226.949995,307.399995,NA,NA,NA,NA,0.325,0.029,58,53,371,58,17,17,1.9,41,142,1.5,0.4,5.7,88.7,9.7,1.5,Sand,1.766643758,3.866342959,0.736747671,-9.077637301,-4.077637299,-7.669393484,S,0.73,0.165241479,0.088442,0.088442,0.077455271,0.190900934,0.007821987,0.190901118,0,TRUE,1.347282156,4.888903707,4.484685758,3.724487885,1.93908842,0.920044395,0.005999319,1.761398499,1.38248514,0.285597923,417.4125,193.42,NA
182,,12,CDR,NK,1,17,FALSE,2007,Cedar Creek LTER,North America,US,270,45.425,-93.2115,-148,6.337500023,740,0.8351,898,6.982,1,0,1,0,2008,2008,0,16,116,0,132,2,8,0,10,116,56,15,11.6,153.050005,228.3,381.350005,NA,NA,NA,NA,0.626,0.05,114,164,1051,126,26,19,4.7,103,226,2.5,0.5,5.4,NA,NA,NA,NA,1.409287787,2.745882909,0.612045909,-5.256610449,-1.921232863,-2.955586145,S,0.73,0.148741479,0.121603515,0.105852577,0.114722699,0.233335843,0.014787415,0.485008566,0.295290719,FALSE,0.749203831,4.583301637,5.461842522,2.81008971,0.868884728,0.227351334,0.013161298,1.581259264,2.26134844,0.467483114,379.1,255.56,NA
183,,13,CDR,Control,2,18,FALSE,2007,Cedar Creek LTER,North America,US,270,45.425,-93.2115,-148,6.337500023,740,0.8351,898,6.982,0,0,0,0,2008,2008,0,3,143,0,146,1,14,0,15,116,56,15,7.7333,50.2,133.95,184.15,NA,NA,NA,NA,0.491,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,7.3,1.6,Sand,1.636338158,2.767053937,0.604249566,-1.197861589,0.923983428,0.212021354,S,0,0.14448,0.181863281,0.156775612,0.160034545,0.18603965,0.033074253,0.698627431,0.414228599,FALSE,0.476991101,7.232845717,15.84130529,3.354314135,0.530802938,0.064621593,0.025611056,1.55935573,1.63462244,0.337786457,620.5125,154.8638571,NA
184,,14,CDR,NK,2,18,FALSE,2007,Cedar Creek LTER,North America,US,270,45.425,-93.2115,-148,6.337500023,740,0.8351,898,6.982,1,0,1,0,2008,2008,0,13,90,0,103,2,6,0,8,116,56,15,14.5,117.700005,275.400005,393.10001,NA,NA,NA,NA,0.913,0.062,62,66,436,66,14,18,2,48,151,1.6,0.3,5.8,NA,NA,NA,NA,1.260641122,2.53379508,0.606240232,-6.399178935,-2.199178935,-3.874986349,S,1.22,0.154915389,0.125428081,0.125428081,0.119517234,0.205554908,0.015732204,0.205554908,0,TRUE,1.30462444,4.695053225,4.333156622,3.545133393,1.806737066,0.836602389,0.014284369,1.613579174,0.82145092,0.169833551,170.8375,352.7942857,NA
185,,15,CDR,PK,2,18,FALSE,2007,Cedar Creek LTER,North America,US,270,45.425,-93.2115,-148,6.337500023,740,0.8351,898,6.982,0,1,1,0,2008,2008,0,63,57,0,120,2,2,0,4,116,56,15,29,90.05,411.450015,501.500015,NA,NA,NA,NA,1.668,0.118,74,83,408,67,18,18,2.3,49,145,1.7,0.4,5.7,NA,NA,NA,NA,0.864607325,2.169328111,0.62368235,-5.647209369,-0.785904199,-2.727263334,S,1.38,0.160781487,0.117709057,0.11635642,0.116926415,0.147441121,0.013855422,0.236964483,0.266010825,FALSE,0.883039013,7.285503766,7.747671721,4.810629778,1.777067289,0.569755371,0.013671786,1.694119596,3.03484052,0.627824702,195.05,327.0757143,NA
186,,16,CDR,NP,2,18,FALSE,2007,Cedar Creek LTER,North America,US,270,45.425,-93.2115,-148,6.337500023,740,0.8351,898,6.982,1,1,0,0,2008,2008,0,21.5,120,0,141.5,3,8,0,11,116,56,15,10.5455,78.25,265.8,344.05,NA,NA,NA,NA,0.408,0.038,62,60,376,64,16,18,2.5,45,146,1.6,0.3,5.6,NA,NA,NA,NA,1.712393664,4.277116155,0.714123625,-11.27940282,-7.079402815,-10.2941025,S,0.24,0.148532762,0.088512618,0.088512618,0.075561907,0.274789558,0.007834484,0.274789819,0,TRUE,1.338910784,3.664254669,3.365088948,2.786775901,1.44497635,0.682413267,0.005709602,1.600483673,1.0765467,0.222440696,99.65,365.3785714,NA
188,,18,CDR,NPK,2,18,FALSE,2007,Cedar Creek LTER,North America,US,270,45.425,-93.2115,-148,6.337500023,740,0.8351,898,6.982,1,1,1,0,2008,2008,0,90,5,0.5,95.5,2,1,1,4,116,56,15,29,59.35,320.05001,379.40001,NA,NA,NA,NA,2.731,0.178,120,121,815,99,26,21,4.5,95,223,2.7,0.5,5.2,NA,NA,NA,NA,0.737032757,1.712642599,0.531656751,-18.45434134,-13.45434136,-15.46861933,S,0,0.169864,0.040485949,0.040485949,0.040437806,0.328258146,0.001639112,0.328256191,0,TRUE,0.986884223,3.036715623,3.053999929,2.094662903,0.859262436,0.310522673,0.001635216,1.831489865,0.73037504,0.151003771,22.6125,417.6021429,NA
189,,19,CDR,P,2,18,FALSE,2007,Cedar Creek LTER,North America,US,270,45.425,-93.2115,-148,6.337500023,740,0.8351,898,6.982,0,1,0,0,2008,2008,0,11,90.5,0.1,101.6,3,4,1,8,116,56,15,14.5,239.95,540.149995,780.099995,NA,NA,NA,NA,0.497,0.039,68,79,515,72,18,20,2.7,53,157,2.1,0.4,5.7,NA,NA,NA,NA,1.062183727,1.984626802,0.510802398,-4.256503639,7.743496361,-2.263083082,S,0.45,0.169612746,0.086207208,0.086207208,0.086136337,0.246399483,0.007431683,0.24640099,0,TRUE,1.025944159,4.021693033,3.979749482,2.81358214,1.194001231,0.448540236,0.007419469,1.821180277,1.39974028,0.289133652,355.1375,269.2964286,NA
192,,22,CDR,K,2,18,FALSE,2007,Cedar Creek LTER,North America,US,270,45.425,-93.2115,-148,6.337500023,740,0.8351,898,6.982,0,0,1,0,2008,2008,0,3,118,0.1,121.1,1,6,1,8,116,56,15,14.5,47.25,165.9,213.15,NA,NA,NA,NA,1.101,0.078,79,89,598,81,21,19,2.5,60,162,2,0.4,5.7,NA,NA,NA,NA,1.301838193,2.881741242,0.626051835,-8.08052877,-3.884811552,-4.908728795,S,0,0.170856,0.111234003,0.11119998,0.111010171,0.269943363,0.012373003,0.279583309,0.017963138,FALSE,0.954207764,3.700378353,3.779001108,2.520187418,1.002749066,0.349963322,0.012323258,1.843844334,0.99285045,0.205393342,331.3,235.03,NA
194,,24,CDR,N,2,18,FALSE,2007,Cedar Creek LTER,North America,US,270,45.425,-93.2115,-148,6.337500023,740,0.8351,898,6.982,1,0,0,0,2008,2008,0,63,28,0,91,3,2,0,5,116,56,15,23.2,67.15,305.35,372.5,NA,NA,NA,NA,2.159,0.142,111,128,965,117,25,20,3.9,90,205,2.6,0.4,5.3,NA,NA,NA,NA,1.353542602,3.348564497,0.841003304,-4.40472117,2.261945497,-1.744971802,S,0.49,0.122295164,0.111610072,0.111610072,0.111532895,0.371407199,0.012456808,0.371407177,0,TRUE,0.975674118,2.686221679,2.715228372,1.845009938,0.749141841,0.267579456,0.012439587,1.298686859,0.00491418,0.001016812,73.725,285.1471429,NA
197,,37,CDR,NK,3,19,FALSE,2007,Cedar Creek LTER,North America,US,270,45.425,-93.2115,-148,6.337500023,740,0.8351,898,6.982,1,0,1,0,2008,2008,0,97,12,0,109,3,5,0,8,116,56,15,14.5,62.3,162.650005,224.950005,NA,NA,NA,NA,1.105,0.079,80,85,764,89,20,18,2.6,65,172,1.9,0.4,5.7,NA,NA,NA,NA,0.911318174,1.618885407,0.438251403,-3.503764007,0.648127926,-0.478795463,S,0,0.10998,0.15424587,0.153716746,0.152329455,0.309716549,0.023791788,0.346975711,0.052970828,FALSE,1.169396358,3.241720165,3.070502764,2.369510736,1.117040974,0.473179899,0.023204263,1.186289138,1.52375256,0.314970201,214.525,234.4407143,NA
198,,38,CDR,K,3,19,FALSE,2007,Cedar Creek LTER,North America,US,270,45.425,-93.2115,-148,6.337500023,740,0.8351,898,6.982,0,0,1,0,2008,2008,0,13,91.5,0,104.5,2,11,0,13,116,56,15,8.9231,34.45,135.699995,170.149995,NA,NA,NA,NA,0.619,0.046,62,47,515,66,18,18,1.8,50,160,2.2,0.4,5.8,NA,NA,NA,NA,1.512154902,2.474984418,0.589545715,-12.94885147,-8.74885147,-10.16488553,S,0,0.102641,0.078562838,0.078562838,0.076262556,0.19607436,0.006172119,0.196074391,0,TRUE,1.149601613,4.977724556,4.737786286,3.618847254,1.684058598,0.702895945,0.005815977,1.106685061,1.51015348,0.312409055,373.8875,211.9835,NA
199,,39,CDR,Control,3,19,FALSE,2007,Cedar Creek LTER,North America,US,270,45.425,-93.2115,-148,6.337500023,740,0.8351,898,6.982,0,0,0,0,2008,2008,0,76,26,0,102,2,7,0,9,116,56,15,12.8889,63.25,140.600005,203.850005,NA,NA,NA,NA,0.682,0.043,56,47,774,84,18,25,2.5,54,151,2.2,0.4,6,NA,NA,NA,NA,1.06455911,1.806877388,0.48450173,-14.46456345,-10.26456345,-11.60637227,S,0,0.10072,0.070501476,0.070501476,0.068801031,0.164973578,0.004970458,0.164973481,0,TRUE,1.130276221,5.84308909,5.589669501,4.22488127,1.940534181,0.79793414,0.004733582,1.086407001,1.10128084,0.227483166,225.5375,164.1378571,NA
200,,40,CDR,NP,3,19,TRUE,2007,Cedar Creek LTER,North America,US,270,45.425,-93.2115,-148,6.337500023,740,0.8351,898,6.982,1,1,0,0,2008,2008,0,13,90.5,0,103.5,2,7,0,9,116,56,15,12.8889,27.55,257.049995,284.599995,NA,NA,NA,NA,0.443,0.033,13,66,346,46,23,22,1.9,15,69,2.2,0.4,5.3,NA,NA,NA,NA,1.542100175,3.463105148,0.701840035,-0.206422645,6.460244022,1.927857715,S,0,0.206283,0.155453593,0.155453593,0.145445138,0.452426401,0.02416582,0.452426437,0,TRUE,1.360655507,2.295773893,2.102293483,1.753659999,0.918887933,0.439193712,0.021154288,2.223940716,0,0,151.7125,206.4385714,NA
202,,42,CDR,PK,3,19,FALSE,2007,Cedar Creek LTER,North America,US,270,45.425,-93.2115,-148,6.337500023,740,0.8351,898,6.982,0,1,1,0,2008,2008,0,2,115,0,117,1,7,0,8,116,56,15,14.5,51.9,164.2,216.1,NA,NA,NA,NA,0.535,0.036,64,47,623,76,17,20,1.9,48,169,1.7,0.4,5.9,NA,NA,NA,NA,1.310257152,2.762663976,0.630100498,-9.980726509,-5.780726509,-8.122807271,S,0,0.2405,0.097116152,0.097116152,0.088238625,0.253897945,0.009431547,0.253898078,0,TRUE,1.30750375,3.939664895,3.634402426,2.976596883,1.519242307,0.704672844,0.007786055,2.595688351,0.96672765,0.199949242,510.2,202.0371429,NA
204,,44,CDR,N,3,19,FALSE,2007,Cedar Creek LTER,North America,US,270,45.425,-93.2115,-148,6.337500023,740,0.8351,898,6.982,1,0,0,0,2008,2008,0,20,103,0,123,1,5,0,6,116,56,15,19.3333,86.25,180.149995,266.399995,NA,NA,NA,NA,0.349,0.024,65,38,417,56,15,15,1.1,47,207,1.4,0.4,5.8,NA,NA,NA,NA,1.243952498,2.61974026,0.694263108,-5.858981617,-5.012307351,-4.299062445,S,NA,NA,0.130362373,0.102595574,0.115951202,0.278246747,0.016994348,0.593828009,0.255421572,FALSE,0.666360816,3.619863015,4.814360774,2.088433924,0.558070167,0.123605018,0.013444681,2.712317765,1.76859012,0.365726081,238.425,327.8092857,NA
205,,45,CDR,NPK,3,19,FALSE,2007,Cedar Creek LTER,North America,US,270,45.425,-93.2115,-148,6.337500023,740,0.8351,898,6.982,1,1,1,0,2008,2008,0,4,96,0,100,1,3,0,4,116,56,15,29,28.2,196.399995,224.599995,NA,NA,NA,NA,0.556,0.035,51,49,779,86,19,21,1.8,45,160,1.7,0.4,5.6,NA,NA,NA,NA,0.771052786,1.804402743,0.556197015,-2.514039844,1.41544639,0.564921613,S,0,0.233308,0.165544902,0.162376881,0.164119835,0.306113904,0.027405115,0.420337654,0.129062151,FALSE,0.869992279,3.235328167,3.470488405,2.123036569,0.772633452,0.243528402,0.02693532,2.517310366,1.18543191,0.244914548,121.8125,319.6992857,NA
